time,P,G(i),H_sun,T2m,WS10m,Int
20161020:0509,10.55,306.51,16.21,18.47,1.89,0.0
20161020:0609,19.81,551.02,27.4,19.75,1.78,0.0
20161020:0709,27.02,759.09,37.12,20.52,2.14,0.0
20161020:0809,31.82,907.58,44.37,21.28,2.51,0.0
20161020:0909,33.86,972.68,47.82,22.05,2.87,0.0
20161020:1009,32.93,940.26,46.53,22.21,3.16,0.0
20161020:1109,29.84,840.86,40.9,22.38,3.46,0.0
20161020:1209,24.87,691.23,32.18,22.54,3.75,0.0
20161020:1309,16.39,455.11,21.58,21.94,3.96,0.0
20161020:1409,6.04,187.72,9.88,21.33,4.17,0.0
20161020:1509,0.0,0.0,0.0,20.73,4.39,0.0
20161020:1609,0.0,0.0,0.0,20.05,4.06,0.0
20161020:1709,0.0,0.0,0.0,19.38,3.72,0.0
20161020:1809,0.0,0.0,0.0,18.71,3.39,0.0
20161020:1909,0.0,0.0,0.0,18.28,3.04,0.0
20161020:2009,0.0,0.0,0.0,17.86,2.69,0.0
20161020:2109,0.0,0.0,0.0,17.44,2.33,0.0
20161020:2209,0.0,0.0,0.0,17.05,2.16,0.0
20161020:2309,0.0,0.0,0.0,16.67,1.99,0.0
20161021:0009,0.0,0.0,0.0,16.29,1.82,0.0
20161021:0109,0.0,0.0,0.0,16.32,1.77,0.0
20161021:0209,0.0,0.0,0.0,16.35,1.73,0.0
20161021:0309,0.0,0.0,0.0,16.39,1.68,0.0
20161021:0409,0.52,30.03,4.01,17.64,1.64,0.0
20161021:0509,9.38,274.15,16.02,18.9,1.6,0.0
20161021:0609,19.1,533.11,27.18,20.16,1.56,0.0
20161021:0709,26.38,740.5,36.86,21.02,2.31,0.0
20161021:0809,31.25,886.21,44.05,21.87,3.07,0.0
20161021:0909,33.86,964.12,47.46,22.73,3.82,0.0
20161021:1009,32.82,930.14,46.18,22.77,4.0,0.0
20161021:1109,30.53,856.98,40.57,22.81,4.18,0.0
20161021:1209,26.62,738.83,31.89,22.85,4.36,0.0
20161021:1309,17.7,490.73,21.33,22.05,4.13,0.0
20161021:1409,6.87,212.33,9.65,21.26,3.91,0.0
20161021:1509,0.0,0.0,0.0,20.46,3.68,0.0
20161021:1609,0.0,0.0,0.0,19.9,3.43,0.0
20161021:1709,0.0,0.0,0.0,19.34,3.17,0.0
20161021:1809,0.0,0.0,0.0,18.78,2.91,0.0
20161021:1909,0.0,0.0,0.0,18.58,2.8,0.0
20161021:2009,0.0,0.0,0.0,18.39,2.68,0.0
20161021:2109,0.0,0.0,0.0,18.2,2.57,0.0
20161021:2209,0.0,0.0,0.0,17.88,2.32,0.0
20161021:2309,0.0,0.0,0.0,17.57,2.07,0.0
20161022:0009,0.0,0.0,0.0,17.26,1.82,0.0
20161022:0109,0.0,0.0,0.0,17.41,1.87,0.0
20161022:0209,0.0,0.0,0.0,17.56,1.92,0.0
20161022:0309,0.0,0.0,0.0,17.71,1.97,0.0
20161022:0409,0.5,29.52,3.84,18.63,2.09,0.0
20161022:0509,9.38,274.23,15.83,19.56,2.2,0.0
20161022:0609,19.1,530.5,26.95,20.49,2.32,0.0
20161022:0709,26.59,743.68,36.58,21.1,2.69,0.0
20161022:0809,31.21,884.24,43.73,21.7,3.05,0.0
20161022:0909,32.54,925.68,47.11,22.31,3.42,0.0
20161022:1009,28.33,797.02,45.83,22.39,3.6,0.0
20161022:1109,26.68,745.49,40.25,22.47,3.77,0.0
20161022:1209,23.19,642.38,31.61,22.55,3.94,0.0
20161022:1309,16.14,447.93,21.07,21.64,3.79,0.0
20161022:1409,5.45,170.75,9.42,20.74,3.64,0.0
20161022:1509,0.0,0.0,0.0,19.83,3.49,0.0
20161022:1609,0.0,0.0,0.0,19.19,3.14,0.0
20161022:1709,0.0,0.0,0.0,18.56,2.78,0.0
20161022:1809,0.0,0.0,0.0,17.93,2.43,0.0
20161022:1909,0.0,0.0,0.0,17.46,2.27,0.0
20161022:2009,0.0,0.0,0.0,16.99,2.11,0.0
20161022:2109,0.0,0.0,0.0,16.53,1.96,0.0
20161022:2209,0.0,0.0,0.0,16.16,1.83,0.0
20161022:2309,0.0,0.0,0.0,15.79,1.69,0.0
20161023:0009,0.0,0.0,0.0,15.42,1.56,0.0
20161023:0109,0.0,0.0,0.0,15.31,1.5,0.0
20161023:0209,0.0,0.0,0.0,15.21,1.45,0.0
20161023:0309,0.0,0.0,0.0,15.11,1.39,0.0
20161023:0409,0.44,26.88,3.67,16.51,1.18,0.0
20161023:0509,9.61,280.72,15.64,17.91,0.96,0.0
20161023:0609,19.01,533.18,26.73,19.31,0.74,0.0
20161023:0709,18.31,511.46,36.31,20.12,1.37,0.0
20161023:0809,21.04,589.19,43.42,20.93,2.0,0.0
20161023:0909,20.86,583.96,46.76,21.74,2.63,0.0
20161023:1009,29.52,835.95,45.48,21.97,2.99,0.0
20161023:1109,20.84,579.53,39.93,22.2,3.35,0.0
20161023:1209,18.11,501.72,31.32,22.43,3.71,0.0
20161023:1309,11.88,333.17,20.82,21.52,3.53,0.0
20161023:1409,4.41,141.15,9.19,20.62,3.34,0.0
20161023:1509,0.0,0.0,0.0,19.71,3.16,0.0
20161023:1609,0.0,0.0,0.0,19.07,3.01,0.0
20161023:1709,0.0,0.0,0.0,18.44,2.86,0.0
20161023:1809,0.0,0.0,0.0,17.81,2.7,0.0
20161023:1909,0.0,0.0,0.0,17.39,2.51,0.0
20161023:2009,0.0,0.0,0.0,16.98,2.33,0.0
20161023:2109,0.0,0.0,0.0,16.57,2.14,0.0
20161023:2209,0.0,0.0,0.0,16.19,1.93,0.0
20161023:2309,0.0,0.0,0.0,15.81,1.71,0.0
20161024:0009,0.0,0.0,0.0,15.44,1.5,0.0
20161024:0109,0.0,0.0,0.0,15.46,1.49,0.0
20161024:0209,0.0,0.0,0.0,15.48,1.48,0.0
20161024:0309,0.0,0.0,0.0,15.5,1.46,0.0
20161024:0409,0.4,25.39,3.49,16.72,1.26,0.0
20161024:0509,6.64,196.93,15.44,17.95,1.05,0.0
20161024:0609,15.02,419.93,26.5,19.17,0.84,0.0
20161024:0709,22.29,625.61,36.04,20.05,1.3,0.0
20161024:0809,29.01,828.88,43.1,20.94,1.76,0.0
20161024:0909,32.82,948.06,46.41,21.82,2.22,0.0
20161024:1009,32.71,935.46,45.13,22.18,2.94,0.0
20161024:1109,27.78,778.28,39.61,22.54,3.66,0.0
20161024:1209,23.5,650.28,31.04,22.9,4.39,0.0
20161024:1309,15.87,440.44,20.57,21.89,4.21,0.0
20161024:1409,5.7,178.83,8.97,20.87,4.03,0.0
20161024:1509,0.0,0.0,0.0,19.86,3.85,0.0
20161024:1609,0.0,0.0,0.0,19.24,3.5,0.0
20161024:1709,0.0,0.0,0.0,18.63,3.16,0.0
20161024:1809,0.0,0.0,0.0,18.02,2.81,0.0
20161024:1909,0.0,0.0,0.0,17.54,2.49,0.0
20161024:2009,0.0,0.0,0.0,17.06,2.16,0.0
20161024:2109,0.0,0.0,0.0,16.58,1.83,0.0
20161024:2209,0.0,0.0,0.0,16.52,1.6,0.0
20161024:2309,0.0,0.0,0.0,16.46,1.37,0.0
20161025:0009,0.0,0.0,0.0,16.4,1.14,0.0
20161025:0109,0.0,0.0,0.0,16.09,1.34,0.0
20161025:0209,0.0,0.0,0.0,15.79,1.54,0.0
20161025:0309,0.0,0.0,0.0,15.49,1.74,0.0
20161025:0409,0.2,15.8,3.32,16.77,1.43,0.0
20161025:0509,9.55,279.18,15.25,18.05,1.12,0.0
20161025:0609,18.58,520.6,26.27,19.33,0.81,0.0
20161025:0709,25.08,708.22,35.77,20.26,1.35,0.0
20161025:0809,30.75,882.29,42.78,21.18,1.89,0.0
20161025:0909,32.59,939.09,46.07,22.11,2.43,0.0
20161025:1009,29.92,851.16,44.79,22.43,2.91,0.0
20161025:1109,26.04,730.29,39.3,22.76,3.38,0.0
20161025:1209,23.1,641.71,30.77,23.08,3.86,0.0
20161025:1309,16.43,456.77,20.33,22.09,3.89,0.0
20161025:1409,5.75,180.71,8.75,21.1,3.92,0.0
20161025:1509,0.0,0.0,0.0,20.11,3.94,0.0
20161025:1609,0.0,0.0,0.0,19.61,3.85,0.0
20161025:1709,0.0,0.0,0.0,19.11,3.76,0.0
20161025:1809,0.0,0.0,0.0,18.61,3.67,0.0
20161025:1909,0.0,0.0,0.0,18.28,3.23,0.0
20161025:2009,0.0,0.0,0.0,17.95,2.8,0.0
20161025:2109,0.0,0.0,0.0,17.63,2.36,0.0
20161025:2209,0.0,0.0,0.0,17.21,2.08,0.0
20161025:2309,0.0,0.0,0.0,16.8,1.81,0.0
20161026:0009,0.0,0.0,0.0,16.39,1.53,0.0
20161026:0109,0.0,0.0,0.0,16.64,1.83,0.0
20161026:0209,0.0,0.0,0.0,16.89,2.12,0.0
20161026:0309,0.0,0.0,0.0,17.15,2.41,0.0
20161026:0409,0.31,21.94,3.15,18.22,2.12,0.0
20161026:0509,9.26,271.61,15.05,19.3,1.83,0.0
20161026:0609,18.81,525.64,26.04,20.38,1.54,0.0
20161026:0709,25.83,733.81,35.5,21.7,1.57,0.0
20161026:0809,30.06,873.65,42.47,23.02,1.6,0.0
20161026:0909,32.35,956.52,45.72,24.34,1.63,0.0
20161026:1009,32.16,944.21,44.45,24.63,2.03,0.0
20161026:1109,29.57,854.3,38.99,24.93,2.43,0.0
20161026:1209,25.41,722.04,30.49,25.22,2.83,0.0
20161026:1309,16.23,457.95,20.09,24.15,3.06,0.0
20161026:1409,5.83,185.21,8.53,23.08,3.29,0.0
20161026:1509,0.0,0.0,0.0,22.01,3.52,0.0
20161026:1609,0.0,0.0,0.0,21.26,3.36,0.0
20161026:1709,0.0,0.0,0.0,20.51,3.2,0.0
20161026:1809,0.0,0.0,0.0,19.76,3.05,0.0
20161026:1909,0.0,0.0,0.0,19.23,2.69,0.0
20161026:2009,0.0,0.0,0.0,18.71,2.34,0.0
20161026:2109,0.0,0.0,0.0,18.19,1.99,0.0
20161026:2209,0.0,0.0,0.0,17.66,1.94,0.0
20161026:2309,0.0,0.0,0.0,17.14,1.89,0.0
20161027:0009,0.0,0.0,0.0,16.62,1.83,0.0
20161027:0109,0.0,0.0,0.0,16.43,1.94,0.0
20161027:0209,0.0,0.0,0.0,16.24,2.04,0.0
20161027:0309,0.0,0.0,0.0,16.05,2.14,0.0
20161027:0409,0.48,32.08,2.97,17.59,2.0,0.0
20161027:0509,9.92,290.53,14.85,19.14,1.85,0.0
20161027:0609,17.77,496.19,25.81,20.69,1.71,0.0
20161027:0709,25.22,714.2,35.23,22.23,1.9,0.0
20161027:0809,22.53,640.38,42.16,23.78,2.09,0.0
20161027:0909,32.48,954.37,45.39,25.32,2.28,0.0
20161027:1009,28.65,824.27,44.11,25.52,3.05,0.0
20161027:1109,5.69,173.23,38.68,25.72,3.83,0.0
20161027:1209,7.54,222.38,30.23,25.92,4.61,0.0
20161027:1309,6.07,182.56,19.85,24.94,3.54,0.0
20161027:1409,1.09,45.26,8.32,23.97,2.48,0.0
20161027:1509,0.0,0.0,0.0,22.99,1.42,0.0
20161027:1609,0.0,0.0,0.0,22.19,1.24,0.0
20161027:1709,0.0,0.0,0.0,21.4,1.06,0.0
20161027:1809,0.0,0.0,0.0,20.61,0.88,0.0
20161027:1909,0.0,0.0,0.0,20.22,1.15,0.0
20161027:2009,0.0,0.0,0.0,19.83,1.42,0.0
20161027:2109,0.0,0.0,0.0,19.44,1.68,0.0
20161027:2209,0.0,0.0,0.0,18.71,1.19,0.0
20161027:2309,0.0,0.0,0.0,17.98,0.69,0.0
20161028:0009,0.0,0.0,0.0,17.26,0.19,0.0
20161028:0109,0.0,0.0,0.0,17.0,0.69,0.0
20161028:0209,0.0,0.0,0.0,16.74,1.2,0.0
20161028:0309,0.0,0.0,0.0,16.49,1.7,0.0
20161028:0409,0.32,23.76,2.8,16.92,1.65,0.0
20161028:0509,2.61,86.35,14.65,17.36,1.6,0.0
20161028:0609,19.03,525.34,25.58,17.8,1.54,0.0
20161028:0709,26.31,734.55,34.96,18.39,1.64,0.0
20161028:0809,30.97,880.41,41.85,18.97,1.74,0.0
20161028:0909,33.31,958.1,45.05,19.56,1.83,0.0
20161028:1009,31.94,917.35,43.78,19.89,1.73,0.0
20161028:1109,28.71,816.64,38.38,20.21,1.63,0.0
20161028:1209,25.42,716.29,29.96,20.54,1.53,0.0
20161028:1309,15.02,420.38,19.62,20.29,1.59,0.0
20161028:1409,5.22,166.09,8.12,20.05,1.65,0.0
20161028:1509,0.0,0.0,0.0,19.8,1.71,0.0
20161028:1609,0.0,0.0,0.0,19.17,1.57,0.0
20161028:1709,0.0,0.0,0.0,18.54,1.43,0.0
20161028:1809,0.0,0.0,0.0,17.91,1.28,0.0
20161028:1909,0.0,0.0,0.0,18.28,1.1,0.0
20161028:2009,0.0,0.0,0.0,18.65,0.92,0.0
20161028:2109,0.0,0.0,0.0,19.02,0.74,0.0
20161028:2209,0.0,0.0,0.0,18.69,0.98,0.0
20161028:2309,0.0,0.0,0.0,18.36,1.22,0.0
20161029:0009,0.0,0.0,0.0,18.03,1.46,0.0
20161029:0109,0.0,0.0,0.0,17.46,1.08,0.0
20161029:0209,0.0,0.0,0.0,16.9,0.7,0.0
20161029:0309,0.0,0.0,0.0,16.34,0.32,0.0
20161029:0409,0.16,15.58,2.62,17.48,0.31,0.0
20161029:0509,9.2,271.79,14.45,18.63,0.31,0.0
20161029:0609,18.62,526.67,25.35,19.77,0.3,0.0
20161029:0709,25.59,730.99,34.69,20.43,0.78,0.0
20161029:0809,30.11,871.4,41.54,21.1,1.26,0.0
20161029:0909,31.05,898.43,44.72,21.76,1.74,0.0
20161029:1009,30.22,866.37,43.46,21.9,2.15,0.0
20161029:1109,18.07,504.45,38.08,22.03,2.57,0.0
20161029:1209,25.51,712.54,29.7,22.17,2.98,0.0
20161029:1309,15.95,444.13,19.39,21.31,3.11,0.0
20161029:1409,5.34,169.37,7.92,20.45,3.24,0.0
20161029:1509,0.0,0.0,0.0,19.59,3.37,0.0
20161029:1609,0.0,0.0,0.0,19.09,3.18,0.0
20161029:1709,0.0,0.0,0.0,18.6,3.0,0.0
20161029:1809,0.0,0.0,0.0,18.11,2.81,0.0
20161029:1909,0.0,0.0,0.0,17.69,2.49,0.0
20161029:2009,0.0,0.0,0.0,17.28,2.16,0.0
20161029:2109,0.0,0.0,0.0,16.87,1.83,0.0
20161029:2209,0.0,0.0,0.0,16.63,1.6,0.0
20161029:2309,0.0,0.0,0.0,16.39,1.37,0.0
20161030:0009,0.0,0.0,0.0,16.15,1.13,0.0
20161030:0109,0.0,0.0,0.0,16.5,1.25,0.0
20161030:0209,0.0,0.0,0.0,16.85,1.36,0.0
20161030:0309,0.0,0.0,0.0,17.2,1.48,0.0
20161030:0409,0.0,0.0,0.0,17.88,1.08,0.0
20161030:0509,8.94,263.71,14.25,18.57,0.69,0.0
20161030:0609,18.45,520.22,25.12,19.25,0.29,0.0
20161030:0709,25.54,723.31,34.42,19.92,1.1,0.0
20161030:0809,30.23,862.4,41.23,20.58,1.92,0.0
20161030:0909,33.1,945.58,44.39,21.25,2.73,0.0
20161030:1009,32.34,917.57,43.13,21.36,3.08,0.0
20161030:1109,29.37,822.47,37.79,21.47,3.42,0.0
20161030:1209,25.03,691.66,29.45,21.58,3.77,0.0
20161030:1309,15.19,420.78,19.17,20.59,3.63,0.0
20161030:1409,4.65,149.01,7.72,19.61,3.49,0.0
20161030:1509,0.0,0.0,0.0,18.62,3.35,0.0
20161030:1609,0.0,0.0,0.0,18.1,2.91,0.0
20161030:1709,0.0,0.0,0.0,17.58,2.46,0.0
20161030:1809,0.0,0.0,0.0,17.07,2.01,0.0
20161030:1909,0.0,0.0,0.0,16.83,1.71,0.0
20161030:2009,0.0,0.0,0.0,16.6,1.41,0.0
20161030:2109,0.0,0.0,0.0,16.37,1.1,0.0
20161030:2209,0.0,0.0,0.0,15.96,1.19,0.0
20161030:2309,0.0,0.0,0.0,15.56,1.27,0.0
20161031:0009,0.0,0.0,0.0,15.16,1.35,0.0
20161031:0109,0.0,0.0,0.0,15.57,1.34,0.0
20161031:0209,0.0,0.0,0.0,15.98,1.33,0.0
20161031:0309,0.0,0.0,0.0,16.39,1.32,0.0
20161031:0409,0.0,0.0,0.0,17.2,1.53,0.0
20161031:0509,5.35,161.68,14.05,18.01,1.73,0.0
20161031:0609,12.03,335.18,24.88,18.82,1.93,0.0
20161031:0709,20.01,552.54,34.16,19.3,2.16,0.0
20161031:0809,25.97,725.02,40.93,19.78,2.38,0.0
20161031:0909,28.33,796.27,44.06,20.26,2.61,0.0
20161031:1009,22.13,613.46,42.81,20.3,2.86,0.0
20161031:1109,21.05,580.76,37.5,20.34,3.12,0.0
20161031:1209,19.13,525.18,29.2,20.38,3.38,0.0
20161031:1309,11.32,316.09,18.95,19.64,3.08,0.0
20161031:1409,4.86,154.96,7.53,18.89,2.77,0.0
20161031:1509,0.0,0.0,0.0,18.15,2.47,0.0
20161031:1609,0.0,0.0,0.0,17.42,2.25,0.0
20161031:1709,0.0,0.0,0.0,16.69,2.03,0.0
20161031:1809,0.0,0.0,0.0,15.96,1.81,0.0
20161031:1909,0.0,0.0,0.0,15.91,1.65,0.0
20161031:2009,0.0,0.0,0.0,15.86,1.49,0.0
20161031:2109,0.0,0.0,0.0,15.82,1.34,0.0
20161031:2209,0.0,0.0,0.0,15.49,1.41,0.0
20161031:2309,0.0,0.0,0.0,15.17,1.49,0.0
20161101:0009,0.0,0.0,0.0,14.85,1.56,0.0
20161101:0109,0.0,0.0,0.0,15.33,1.86,0.0
20161101:0209,0.0,0.0,0.0,15.82,2.17,0.0
20161101:0309,0.0,0.0,0.0,16.31,2.47,0.0
20161101:0409,0.0,0.0,0.0,17.28,2.77,0.0
20161101:0509,3.24,104.04,13.85,18.25,3.08,0.0
20161101:0609,11.9,330.01,24.65,19.22,3.38,0.0
20161101:0709,14.91,409.14,33.89,19.74,4.27,0.0
20161101:0809,25.98,710.32,40.63,20.26,5.16,0.0
20161101:0909,10.95,306.53,43.74,20.78,6.06,0.0
20161101:1009,6.64,193.33,42.5,20.25,6.23,0.0
20161101:1109,1.35,51.68,37.22,19.72,6.41,0.0
20161101:1209,0.97,40.2,28.95,19.2,6.59,0.0
20161101:1309,0.94,39.24,18.74,18.32,5.46,0.0
20161101:1409,0.03,7.66,7.34,17.44,4.33,0.0
20161101:1509,0.0,0.0,0.0,16.57,3.2,0.0
20161101:1609,0.0,0.0,0.0,16.43,2.88,0.0
20161101:1709,0.0,0.0,0.0,16.3,2.57,0.0
20161101:1809,0.0,0.0,0.0,16.16,2.25,0.0
20161101:1909,0.0,0.0,0.0,16.01,2.31,0.0
20161101:2009,0.0,0.0,0.0,15.86,2.37,0.0
20161101:2109,0.0,0.0,0.0,15.71,2.43,0.0
20161101:2209,0.0,0.0,0.0,15.62,2.52,0.0
20161101:2309,0.0,0.0,0.0,15.54,2.62,0.0
20161102:0009,0.0,0.0,0.0,15.45,2.72,0.0
20161102:0109,0.0,0.0,0.0,15.41,2.5,0.0
20161102:0209,0.0,0.0,0.0,15.37,2.28,0.0
20161102:0309,0.0,0.0,0.0,15.33,2.06,0.0
20161102:0409,0.0,0.0,0.0,15.72,2.22,0.0
20161102:0509,6.83,200.85,13.65,16.12,2.38,0.0
20161102:0609,19.63,534.03,24.42,16.52,2.54,0.0
20161102:0709,18.67,506.75,33.62,16.64,2.61,0.0
20161102:0809,16.04,437.67,40.32,16.77,2.68,0.0
20161102:0909,23.36,638.6,43.42,16.9,2.74,0.0
20161102:1009,19.67,536.66,42.19,17.12,2.72,0.0
20161102:1109,22.67,619.13,36.94,17.35,2.7,0.0
20161102:1209,12.98,356.37,28.71,17.58,2.68,0.0
20161102:1309,7.68,218.07,18.53,16.93,2.64,0.0
20161102:1409,2.8,94.33,7.16,16.28,2.6,0.0
20161102:1509,0.0,0.0,0.0,15.63,2.57,0.0
20161102:1609,0.0,0.0,0.0,15.28,2.54,0.0
20161102:1709,0.0,0.0,0.0,14.92,2.51,0.0
20161102:1809,0.0,0.0,0.0,14.57,2.48,0.0
20161102:1909,0.0,0.0,0.0,14.35,2.41,0.0
20161102:2009,0.0,0.0,0.0,14.12,2.34,0.0
20161102:2109,0.0,0.0,0.0,13.9,2.28,0.0
20161102:2209,0.0,0.0,0.0,13.76,2.29,0.0
20161102:2309,0.0,0.0,0.0,13.61,2.3,0.0
20161103:0009,0.0,0.0,0.0,13.47,2.32,0.0
20161103:0109,0.0,0.0,0.0,13.18,2.47,0.0
20161103:0209,0.0,0.0,0.0,12.89,2.62,0.0
20161103:0309,0.0,0.0,0.0,12.6,2.77,0.0
20161103:0409,0.0,0.0,0.0,13.77,2.72,0.0
20161103:0509,9.5,273.53,13.44,14.94,2.67,0.0
20161103:0609,19.42,527.19,24.19,16.12,2.62,0.0
20161103:0709,27.31,749.12,33.36,16.88,2.57,0.0
20161103:0809,32.18,900.03,40.03,17.65,2.51,0.0
20161103:0909,34.46,977.3,43.1,18.42,2.46,0.0
20161103:1009,33.82,971.1,41.88,18.71,1.72,0.0
20161103:1109,29.58,847.87,36.67,19.01,0.99,0.0
20161103:1209,22.43,636.28,28.47,19.31,0.26,0.0
20161103:1309,10.3,290.38,18.33,18.74,1.32,0.0
20161103:1409,2.63,90.37,6.98,18.17,2.38,0.0
20161103:1509,0.0,0.0,0.0,17.6,3.43,0.0
20161103:1609,0.0,0.0,0.0,17.26,3.35,0.0
20161103:1709,0.0,0.0,0.0,16.92,3.27,0.0
20161103:1809,0.0,0.0,0.0,16.58,3.19,0.0
20161103:1909,0.0,0.0,0.0,16.4,2.88,0.0
20161103:2009,0.0,0.0,0.0,16.21,2.58,0.0
20161103:2109,0.0,0.0,0.0,16.03,2.28,0.0
20161103:2209,0.0,0.0,0.0,16.0,2.05,0.0
20161103:2309,0.0,0.0,0.0,15.96,1.82,0.0
20161104:0009,0.0,0.0,0.0,15.93,1.59,0.0
20161104:0109,0.0,0.0,0.0,15.89,1.49,0.0
20161104:0209,0.0,0.0,0.0,15.84,1.4,0.0
20161104:0309,0.0,0.0,0.0,15.8,1.31,0.0
20161104:0409,0.0,0.0,0.0,16.55,1.02,0.0
20161104:0509,6.63,197.84,13.24,17.3,0.73,0.0
20161104:0609,16.44,459.19,23.96,18.06,0.44,0.0
20161104:0709,24.76,690.6,33.09,18.35,1.44,0.0
20161104:0809,30.82,864.34,39.73,18.65,2.44,0.0
20161104:0909,34.29,961.21,42.79,18.95,3.43,0.0
20161104:1009,34.16,954.75,41.58,18.95,3.6,0.0
20161104:1109,30.42,839.27,36.4,18.95,3.77,0.0
20161104:1209,13.46,369.01,28.24,18.95,3.94,0.0
20161104:1309,9.2,258.04,18.13,18.16,3.67,0.0
20161104:1409,2.75,93.72,6.8,17.38,3.4,0.0
20161104:1509,0.0,0.0,0.0,16.6,3.13,0.0
20161104:1609,0.0,0.0,0.0,16.25,2.91,0.0
20161104:1709,0.0,0.0,0.0,15.91,2.7,0.0
20161104:1809,0.0,0.0,0.0,15.56,2.48,0.0
20161104:1909,0.0,0.0,0.0,15.18,2.39,0.0
20161104:2009,0.0,0.0,0.0,14.8,2.29,0.0
20161104:2109,0.0,0.0,0.0,14.42,2.19,0.0
20161104:2209,0.0,0.0,0.0,14.2,2.06,0.0
20161104:2309,0.0,0.0,0.0,13.98,1.94,0.0
20161105:0009,0.0,0.0,0.0,13.76,1.81,0.0
20161105:0109,0.0,0.0,0.0,14.1,1.89,0.0
20161105:0209,0.0,0.0,0.0,14.43,1.98,0.0
20161105:0309,0.0,0.0,0.0,14.77,2.07,0.0
20161105:0409,0.0,0.0,0.0,15.58,1.82,0.0
20161105:0509,9.43,275.04,13.04,16.39,1.57,0.0
20161105:0609,17.82,491.18,23.73,17.21,1.32,0.0
20161105:0709,26.07,721.94,32.83,17.48,1.84,0.0
20161105:0809,30.4,848.73,39.44,17.75,2.36,0.0
20161105:0909,35.19,991.09,42.48,18.02,2.88,0.0
20161105:1009,26.72,735.32,41.29,18.14,3.15,0.0
20161105:1109,23.31,635.81,36.13,18.27,3.43,0.0
20161105:1209,10.1,281.46,28.01,18.4,3.7,0.0
20161105:1309,2.22,75.61,17.93,17.82,3.6,0.0
20161105:1409,2.94,99.33,6.64,17.25,3.51,0.0
20161105:1509,0.0,0.0,0.0,16.68,3.42,0.0
20161105:1609,0.0,0.0,0.0,16.23,3.14,0.0
20161105:1709,0.0,0.0,0.0,15.79,2.86,0.0
20161105:1809,0.0,0.0,0.0,15.34,2.58,0.0
20161105:1909,0.0,0.0,0.0,14.96,2.37,0.0
20161105:2009,0.0,0.0,0.0,14.58,2.16,0.0
20161105:2109,0.0,0.0,0.0,14.2,1.94,0.0
20161105:2209,0.0,0.0,0.0,14.18,1.83,0.0
20161105:2309,0.0,0.0,0.0,14.16,1.71,0.0
20161106:0009,0.0,0.0,0.0,14.14,1.59,0.0
20161106:0109,0.0,0.0,0.0,13.87,1.47,0.0
20161106:0209,0.0,0.0,0.0,13.59,1.35,0.0
20161106:0309,0.0,0.0,0.0,13.32,1.23,0.0
20161106:0409,0.0,0.0,0.0,13.9,1.04,0.0
20161106:0509,9.25,268.89,12.84,14.48,0.85,0.0
20161106:0609,19.44,535.19,23.5,15.06,0.66,0.0
20161106:0709,25.2,696.76,32.57,15.57,1.13,0.0
20161106:0809,29.16,813.44,39.15,16.08,1.59,0.0
20161106:0909,30.97,865.95,42.18,16.59,2.06,0.0
20161106:1009,25.86,711.65,41.0,16.93,2.42,0.0
20161106:1109,24.33,664.93,35.87,17.28,2.78,0.0
20161106:1209,15.09,410.83,27.79,17.63,3.14,0.0
20161106:1309,10.49,290.87,17.74,16.94,2.95,0.0
20161106:1409,2.62,89.87,6.47,16.26,2.75,0.0
20161106:1509,0.0,0.0,0.0,15.58,2.55,0.0
20161106:1609,0.0,0.0,0.0,14.98,2.41,0.0
20161106:1709,0.0,0.0,0.0,14.39,2.28,0.0
20161106:1809,0.0,0.0,0.0,13.79,2.14,0.0
20161106:1909,0.0,0.0,0.0,13.69,1.96,0.0
20161106:2009,0.0,0.0,0.0,13.59,1.78,0.0
20161106:2109,0.0,0.0,0.0,13.49,1.6,0.0
20161106:2209,0.0,0.0,0.0,13.91,1.57,0.0
20161106:2309,0.0,0.0,0.0,14.32,1.54,0.0
20161107:0009,0.0,0.0,0.0,14.74,1.5,0.0
20161107:0109,0.0,0.0,0.0,14.09,1.72,0.0
20161107:0209,0.0,0.0,0.0,13.44,1.94,0.0
20161107:0309,0.0,0.0,0.0,12.79,2.15,0.0
20161107:0409,0.0,0.0,0.0,13.84,1.97,0.0
20161107:0509,9.0,261.29,12.63,14.9,1.79,0.0
20161107:0609,19.7,539.1,23.27,15.96,1.61,0.0
20161107:0709,26.71,742.45,32.31,16.89,1.44,0.0
20161107:0809,30.94,881.3,38.86,17.82,1.27,0.0
20161107:0909,32.62,945.69,41.88,18.76,1.1,0.0
20161107:1009,25.78,729.86,40.71,19.18,1.15,0.0
20161107:1109,22.26,624.26,35.62,19.6,1.2,0.0
20161107:1209,21.23,593.69,27.57,20.03,1.26,0.0
20161107:1309,6.4,187.22,17.56,19.05,1.9,0.0
20161107:1409,1.33,52.11,6.32,18.07,2.54,0.0
20161107:1509,0.0,0.0,0.0,17.1,3.19,0.0
20161107:1609,0.0,0.0,0.0,16.54,3.13,0.0
20161107:1709,0.0,0.0,0.0,15.98,3.07,0.0
20161107:1809,0.0,0.0,0.0,15.42,3.01,0.0
20161107:1909,0.0,0.0,0.0,14.88,2.82,0.0
20161107:2009,0.0,0.0,0.0,14.34,2.63,0.0
20161107:2109,0.0,0.0,0.0,13.8,2.44,0.0
20161107:2209,0.0,0.0,0.0,13.71,2.36,0.0
